domain,application,version,accounts,MAU,HYAU,posts
social.overton.family,mastodon,4.2.18,12,5,6,207
alien.insurrection.tech,mastodon,4.3.7,11,2,2,770
mog.blue,mastodon,4.3.4,11,5,5,10146
toot.kuba-orlik.name,mastodon,4.1.4,11,6,6,14933
stellaria.network,mastodon,4.3.4,11,2,3,435986
mystical.garden,mastodon,4.3.7,11,9,10,9178
mastodon.localecho.net,mastodon,4.2.12,11,2,2,1135
nileane.fr,mastodon,4.3.7,11,8,9,17410
crooklyn.social,mastodon,4.0.2,11,5,7,28504
patrasocial.gr,mastodon,4.3.4,11,8,11,353
kawaii.gdn,mastodon,4.3.7,11,7,11,5896
10base2.dev,mastodon,4.3.7,11,5,11,705
mastodon.brk.io,mastodon,4.3.7,11,2,4,2252
social.wastedalpaca.wtf,mastodon,4.3.7,11,1,2,10129
mastodon.hakurei.win,mastodon,4.4.0-alpha.4+glitch,11,3,4,9617
bara.gallery,mastodon,4.3.7,11,7,10,197
social.roadfm.fr,mastodon,4.3.6,11,4,14,61971
dan.mastohon.com,mastodon,4.3.7,11,5,6,17454
mastos.online,mastodon,4.3.6,11,6,6,1776
instancia.org,mastodon,4.2.19,11,8,8,5948
mstdn.wasamon.org,mastodon,4.2.7,11,0,1,329
mastodon.chasalin.nl,mastodon,4.2.10,11,6,6,38645
gloria.social,mastodon,4.2.10,11,8,9,1556
gazouiller.fr,mastodon,4.1.4,11,0,3,130
ol2ol.com,mastodon,4.3.7,11,11,11,102193
vive.im,mastodon,4.3.6,11,11,11,251030
crispsandwi.ch,mastodon,4.3.7,11,8,8,15506
fuerth.social,mastodon,4.3.4,11,5,7,2196
xcloud.zone,mastodon,4.3.6,11,3,6,447
sciencemediacenter.social,mastodon,4.2.17,11,2,4,713
nycity.social,mastodon,4.3.7,11,1,4,80
alpines.club,mastodon,4.1.13,11,3,3,1519
linh.social,mastodon,4.3.7,11,9,10,11424
furnu.org,mastodon,4.3.7,11,4,6,952
kalakukko.social,mastodon,4.3.6,11,5,6,1343
an.exchange,mastodon,4.3.6,11,3,3,1781
social.sargasso.nl,mastodon,4.2.10,11,6,8,25543
social.ellijaymakerspace.org,mastodon,4.3.2,11,2,3,1194
letallmortalfleshfindtheirvoice.social,mastodon,4.3.7,11,0,2,191
m.comfycamp.space,mastodon,4.3.4,11,2,3,240
hellyeah.social,mastodon,4.2.10,11,3,4,155
xarxamontgri.masto.host,mastodon,4.3.7,11,3,5,40641
social.khajiit.de,mastodon,4.3.4,11,2,6,1064
crowsnest.social,mastodon,4.3.4,11,2,2,2575
nuked.social,mastodon,4.3.7,11,5,11,6
pon.ee,mastodon,4.3.7,11,2,6,271
73-110.pl,mastodon,4.3.5,11,2,2,367
social.zym.lol,mastodon,4.3.7,11,2,5,3181
muffin.industries,mastodon,4.3.4+glitch,11,9,11,13885
social.rights.ninja,mastodon,4.3.4,11,3,4,4282
istheguy.com,mastodon,4.4.0-nightly.2025-03-25+glitch,11,2,3,2966
free.gluten.space,mastodon,4.4.0-alpha.4+glitch,11,4,5,21647
magnificentbeardsfan.club,mastodon,4.3.7,11,4,7,48470
mastodon.tacoma.community,mastodon,4.3.7,11,6,11,2139
masto.hivane.net,mastodon,4.3.7,11,9,9,1999
moris.social,mastodon,4.3.7,11,9,14,641
social.linc.systems,mastodon,4.2.13,11,1,4,7313
mastodon.ameo.dev,mastodon,4.3.0-alpha.5,11,1,2,276
social.freedom.press,mastodon,4.3.7,11,4,12,712
seraph.city,mastodon,4.3.6,11,6,9,9295
mastodon.gruezi.net,mastodon,4.3.7,11,9,10,7120
plock.social,mastodon,4.3.7,11,1,1,420
otter.garden,mastodon,4.2.17,11,3,3,1313
squad.town,mastodon,4.4.0-alpha.4+glitch,11,7,8,13580
andamunda.alda.ms,mastodon,4.3.4,11,8,11,345
sneakerwave.net,mastodon,4.3.7,11,3,6,133
myna.social,mastodon,3.5.3,11,1,2,1547
torment.nexus,mastodon,4.3.7,11,2,2,52
drg.nz,mastodon,4.3.6,11,3,4,2579
hyss.us,mastodon,4.0.0,11,2,2,2459
foxes.rocks,mastodon,4.2.12,11,4,9,2417
mastodon.tod.net,mastodon,4.3.6,11,4,6,1592
mastodon.riebe.cloud,mastodon,4.2.12,11,1,5,56
mastodon.from-de.com,mastodon,4.2.19,11,3,9,417
babblebox.net,mastodon,4.2.10,11,4,4,998
mastodon.kleph.eu,mastodon,4.3.7,11,3,5,795
social.krebsco.de,mastodon,4.3.3,11,9,10,1191
social.maschinendeck.org,mastodon,4.3.7,11,5,10,380
pub.ehrengruppe.de,mastodon,4.3.7,11,2,4,223
masse.xn--qubec-csa.tk,mastodon,3.4.1,11,2,6,618
social.sociopathic.ca,mastodon,4.3.7,11,9,9,367585
unteraffen.de,mastodon,4.3.7,11,4,9,687
social.consoledated.com,mastodon,4.3.3,11,1,2,749
fastcompany.social,mastodon,4.3.7,11,0,0,12
sorgatronmedia.social,mastodon,4.3.7,11,4,4,1986
sled.social,mastodon,4.3.7,11,4,5,1621
39sounds.net,mastodon,3.5.10,11,1,2,2072
mastodon.calciumsigma.com,mastodon,4.0.6,11,0,1,55
bynight.cafe,mastodon,4.3.7,11,5,7,296
dnsimple.social,mastodon,4.3.7,11,4,7,510
nongrata.social,mastodon,4.3.7,11,2,2,52
our.devchatter.com,mastodon,4.3.7,11,4,5,3075
woodworking.group,mastodon,4.2.10,11,4,5,389
techhangout.social,mastodon,4.3.7,11,6,7,8637
social.colectif.de,mastodon,4.3.7,11,2,4,1951
corporaterunaways.social,mastodon,4.2.7,11,7,7,91
social.linux-magazin.de,mastodon,4.3.7,11,8,9,561
ibh.social,mastodon,4.3.3,11,5,5,5418
mastodon.inubo.ch,mastodon,3.5.5,11,2,5,79
social.panic.com,mastodon,4.3.7,11,7,7,2991
m.monika.im,mastodon,4.3.6,11,2,3,166
bonk.social,mastodon,4.3.4,11,6,6,373
mastodon.linuxserver.io,mastodon,4.3.7,11,8,8,792
mastodon.ghostdub.de,mastodon,4.2.17,11,6,7,2926
social.rubikoid.ru,mastodon,4.3.0-alpha.5+glitch,11,0,2,572
mastodon.prorocketeers.com,mastodon,4.3.1,11,3,11,39
mastodon.tymoon.eu,mastodon,4.3.4,11,5,5,10386
social.reutlingen.university,mastodon,4.3.4,11,8,12,108
bat.chat,mastodon,4.3.7,11,0,0,0
mastodon.cultuurpers.nl,mastodon,4.3.5,11,2,5,90
shortens.net,mastodon,4.3.4,11,0,0,216
publichealth.space,mastodon,4.3.4,11,0,0,11
online-marketing.social,mastodon,4.1.0,11,1,2,160
ma.diacrown.com,mastodon,4.2.19,11,6,9,13585
mastodon.uniastur.com,mastodon,4.3.7,11,2,3,1418
social.diableco.com,mastodon,4.3.7,11,2,3,1262
runicfire.masto.host,mastodon,4.3.7,11,0,0,0
jklol.my.to,mastodon,3.2.1,11,6,8,4353
ababil.au,mastodon,4.3.7,11,1,3,7
society.skymasons.xyz,mastodon,4.3.5,11,7,11,22
staging.mstdn.maud.io,mastodon,4.4.0-alpha.4,11,3,5,480
gronp.masto.host,mastodon,4.3.7,11,1,2,688
spartanburg.social,mastodon,4.3.7,10,1,1,3867
howse.social,mastodon,4.1.18,10,8,8,57367
awau.social,mastodon,4.4.0-nightly.2025-03-14-security+chuckya,10,5,6,611
m.universetoday.com,mastodon,4.3.4,10,1,3,5046
mastodon.cooleysekula.net,mastodon,4.3.7,10,4,6,2893
marimoko.biz,mastodon,4.1.15,10,2,4,4019
top-netz.de,mastodon,4.3.7,10,7,10,2527
mudhut.social,mastodon,4.3.7,10,2,2,1743
wp-punks.social,mastodon,4.3.4,10,2,4,362
ec.social-network.europa.eu,mastodon,4.3.7,10,8,9,4067
relayfm.social,mastodon,4.3.7,10,8,9,2914
portside.social,mastodon,4.3.7,10,1,1,2797
changelog.social,mastodon,4.3.6,10,3,8,2811
mastodon.bit.nl,mastodon,4.3.7,10,8,9,206
ertona.net,mastodon,4.3.4+ertona.1,10,3,3,65746
social.isaa.it,mastodon,4.3.7,10,5,8,3988
mastodon.novylen.net,mastodon,4.3.4,10,2,4,9969
m.fedica.com,mastodon,4.3.0,10,6,7,3689
theater.im,mastodon,4.3.7,10,10,10,28321
asstodon.social,mastodon,4.3.7,10,4,7,22240
ps-sw145sd.hostdon.ne.jp,mastodon,4.3.7,10,5,9,29503
masto.brightfur.net,mastodon,3.5.17+glitch+brightfur,10,6,6,83048
mastodon.xy-space.de,mastodon,4.3.6,10,2,3,2424
vyrse.social,mastodon,4.3.7,10,5,5,5345
social.platformcoop.de,mastodon,4.3.4,10,1,10,18
nodespace.social,mastodon,4.3.7,10,5,7,2047
social.zerotier.com,mastodon,4.2.19,10,0,2,872
mastodon.ef67daisuki.club,mastodon,4.2.14_ef67daisuki_club,10,2,3,3683
transmom.love,mastodon,4.4.0-alpha.4+glitch,10,4,5,11934
social.hnws.me,mastodon,4.3.4,10,5,6,713
ordinary.cafe,mastodon,4.4.0-alpha.4+glitch,10,6,7,6122
parens.social,mastodon,4.3.1,10,5,8,4858
okpeace.org,mastodon,4.3.4,10,1,4,2706
skyhoppers.club,mastodon,4.3.5,10,4,8,4742
kotobaphil-mtdn.eu,mastodon,4.0.2,10,6,7,48216
nullpointer.org,mastodon,4.1.3,10,6,8,6843
abypom.work,mastodon,4.2.12,10,7,8,124477
social.exo.icu,mastodon,4.3.5,10,6,9,20651
safejust.space,mastodon,4.3.7,10,2,3,311
mastodon.zergy.net,mastodon,4.3.7,10,4,5,16222
lasersword.club,mastodon,4.3.7,10,2,2,7820
nonexiste.net,mastodon,4.3.5,10,2,2,7693
strangeplace.me,mastodon,4.2.10,10,4,5,10046
texasobserver.social,mastodon,4.3.4,10,2,3,11018
my0.net,mastodon,4.2.10,10,1,2,13756
westen.social,mastodon,4.3.7,10,1,1,31
faithcollapsing.com,mastodon,4.3.7,10,3,3,10767
social.c3l.lu,mastodon,4.2.11,10,6,8,1550
bergamot.social,mastodon,3.5.3,10,3,5,1062
wobscale.social,mastodon,4.2.19,10,1,2,789
rogersfam.co,mastodon,4.3.6,10,2,2,1807
sausage.social,mastodon,4.2.10,10,5,7,245
jade.moe,mastodon,4.4.0-alpha.1+glitch,10,6,7,67830
miltackink.space,mastodon,4.3.5,10,1,2,54
mabe.space,mastodon,4.3.4,10,3,4,731
neckarwie.se,mastodon,4.3.7,10,4,5,1818
mastodon.calitabby.net,mastodon,4.3.1,10,6,11,742
undernopretext.social,mastodon,4.3.7,10,2,7,7093
mastodon.baazee.social,mastodon,4.3.7,10,2,4,944
arktos.social,mastodon,4.3.1,10,3,4,4002
masto.posting.haus,mastodon,4.3.7,10,5,10,2700
sidestore.social,mastodon,4.3.4,10,2,10,151
mastodon.flooey.org,mastodon,4.2.10,10,6,8,1434
sleepy.social,mastodon,4.0.0,10,0,1,45
quietzero.net,mastodon,4.3.7,10,3,3,1042
social.cybertalk.io,mastodon,4.3.2,10,8,9,1823
social.diehumanisten.de,mastodon,4.3.4,10,3,6,1043
mastodon.fightforthefuture.org,mastodon,4.3.7,10,2,5,1097
mstdn.strafpla.net,mastodon,4.3.6,10,5,6,10527
lighttheunicorn.horse,mastodon,4.3.7,10,3,8,2940
physchem.science,mastodon,4.3.7,10,3,3,30634
mastodon.hochschule-trier.de,mastodon,4.1.25,10,3,3,109
kamel.social,mastodon,4.1.18,10,3,3,90
provo.lol,mastodon,4.1.18,10,1,2,1657
rempath.social,mastodon,4.3.7,10,8,10,47
mastodon.medienzentrenbw.de,mastodon,4.3.7,10,4,7,40
mastodon.chaosfield.at,mastodon,4.3.1,10,7,9,7032
poyusbuddy.com,mastodon,4.3.6,10,1,2,657
tapenoise.cafe,mastodon,4.4.0-alpha.3+chuckya,10,11,11,17783
dog-pound.de,mastodon,4.3.7,10,8,8,2029
kogumus.masto.host,mastodon,4.3.7,10,3,3,1772
xn--pnibles-bya.xn--transposes-i7a.eu,mastodon,4.3.4,10,1,1,18512
hashapp.space,mastodon,4.3.4,10,1,2,148
dreamersreality.dev,mastodon,4.2.19,10,2,6,420
m.tgl.eu,mastodon,4.3.7,10,2,3,416
reshet.social,mastodon,4.3.7,10,4,5,962
exercise.cafe,mastodon,4.3.7,10,4,5,246
vogtland.social,mastodon,4.3.4,10,0,3,190
ukraine.rs,mastodon,4.2.13,10,4,7,793
lawsocial.org,mastodon,4.3.1,10,3,3,1009
toot.shortbus.fail,mastodon,4.3.7,10,3,4,662
social.egalwaat.lu,mastodon,4.3.7,10,10,10,11397
mastodonarchitecture.org,mastodon,4.3.4,10,2,2,1241
social.galacticcoders.com,mastodon,4.4.0-alpha.1,10,2,2,104
285936586.masto.host,mastodon,4.3.7,10,2,2,21020
social.python.it,mastodon,4.3.0,10,3,5,465
pfft.lol,mastodon,4.3.1,10,3,4,663
database.club,mastodon,4.1.2,10,0,0,13
oldpeople.cafe,mastodon,4.3.4,10,0,0,65
masto.just-h.party,mastodon,4.3.1,10,1,10,36
nt.mstdon.app,mastodon,4.3.7,10,2,3,299
eight-bamboo.com,mastodon,4.3.5,10,9,9,7851
awawa.meo.ws,mastodon,4.3.1,10,2,2,411
toot.gaiac.io,mastodon,4.3.4,10,7,8,15781
social.anarchy-nomad.de,mastodon,4.3.7,10,9,10,235
m.thebroom.us,mastodon,4.3.7,10,2,5,2992
sosyal.ihlal.net.tr,mastodon,4.3.7,10,0,4,76
moyu.social,mastodon,4.3.5,10,1,3,96
x.continuity.space,mastodon,4.3.5,10,3,10,18
social.mastolivre.fr,mastodon,3.5.3,10,0,1,6
mastodonkenya.com,mastodon,4.2.9,10,2,2,18586
social.fcourtois.net,mastodon,4.3.7,10,6,8,4470
cosocial.engineering,mastodon,4.3.7,10,2,4,101
PS-SW145SD.hostdon.ne.jp,mastodon,4.3.7,10,5,9,29534
mastodon.magex.hu,mastodon,4.2.8,10,2,6,50
pluffy.monster,mastodon,4.3.6,10,8,12,432
sharebright.net,mastodon,4.0.2,10,2,5,412
mastodon.mfbfreaks.nl,mastodon,4.3.6,10,0,2,2
webscroll.ing,mastodon,4.2.1,10,0,3,10
mastodon.demelo.fr,mastodon,4.2.1,10,0,0,12
mastodon.unmadegaming.com,mastodon,4.3.4,10,1,1,165
planet596.social,mastodon,4.3.1,10,1,10,21
mstdn.di-do.net,mastodon,4.1.6,10,3,3,246
patelish.org,mastodon,4.2.7,10,2,3,26
mastodon.fabertech.nl,mastodon,4.2.10,10,7,8,1593
t.dlyang.me,mastodon,4.2.12,10,1,1,1031
mixedwrestlinguk.masto.host,mastodon,4.3.7,10,1,6,4
outer-eden.cc,mastodon,4.3.7,10,7,10,420
social.mobile-adenum.fr,mastodon,4.3.6,9,4,5,202
social.nah.re,mastodon,4.3.7,9,4,6,52513
mstdn.hiyuki2578.net,mastodon,4.4.0-alpha.4,9,1,1,61692
mastodon.progaccess.net,mastodon,4.3.7,9,6,7,3281
fediver.de,mastodon,4.3.3,9,6,8,9558
mas.corq.co,mastodon,4.3.7,9,3,3,56385
social.ookami.space,mastodon,4.3.7,9,8,9,14138
vivaristics.net,mastodon,4.3.7,9,8,8,2477
fd00.space,mastodon,4.2.10,9,2,2,2072
toot.nsgn.eu,mastodon,4.3.7,9,4,4,200
yysk.icu,mastodon,4.3.7,9,6,7,298569
mastodon.hardcoredevs.com,mastodon,4.3.7,9,3,3,10292
toot.dusepo.co.uk,mastodon,4.3.7,9,7,7,31411
fouroclockfarms.club,mastodon,4.3.4+glitch,9,6,9,25566
jpmstdn.com,mastodon,4.3.7,9,8,8,40551
astronomy.social,mastodon,4.3.5,9,3,7,5863
social.bbc,mastodon,4.2.20,9,2,5,511
snapp.social,mastodon,4.3.7,9,7,11,7647
hivemind.plus,mastodon,4.3.7,9,2,2,4458
social.computertruhe.de,mastodon,4.3.7,9,9,10,145
masto.colonelkrud.com,mastodon,4.3.7,9,5,6,165
mastodon.muage.org,mastodon,4.3.4,9,3,5,22674
ajtaci.club,mastodon,4.3.7,9,1,1,248
redpanda.pics,mastodon,4.3.7,9,5,5,1408
darktundra.xyz,mastodon,4.3.4,9,6,6,97914
masto.sadrarin.com,mastodon,4.3.7,9,8,9,3954
live.acarsdrama.com,mastodon,4.3.7+glitch,9,10,10,4377
scalie.zone,mastodon,4.3.4+glitch,9,9,9,16979
social.tsueri.cloud,mastodon,4.3.7,9,1,3,285
hobbs-end.uk,mastodon,4.2.20,9,6,6,1148
c64.social,mastodon,4.3.7,9,6,6,33010
lily.network,mastodon,4.3.7,9,4,4,24817
mastodon.bhop.zone,mastodon,4.3.6,9,3,5,482
toot.team.jetzt,mastodon,4.3.7,9,4,6,5631
toot.lmorchard.com,mastodon,4.2.10,9,1,1,1432
meerjungfrauengrotte.de,mastodon,4.4.0-alpha.4+glitch,9,4,4,24266
dimension.host,mastodon,4.4.0-alpha.1+dimension,9,6,7,40840
mastodon.helvetet.eu,mastodon,4.4.0-alpha.4+glitch,9,4,4,1782
mastodon.melroy.org,mastodon,4.4.0-nightly.2025-04-15+glitch,9,3,4,2955
fedi.turbofish.cc,mastodon,4.3.6+glitch,9,3,4,4894
nerdjoy.social,mastodon,4.3.7,9,6,6,22067
lumberjacks.social,mastodon,4.2.7,9,5,6,14808
datavis.social,mastodon,4.3.7,9,5,5,1732
bookstodon.es,mastodon,4.3.6,9,6,7,7596
social.bigcavemaps.com,mastodon,4.1.25,9,3,5,4392
social.meissa-gmbh.de,mastodon,4.3.7,9,2,3,57906
dataare.cool,mastodon,4.3.4,9,8,9,27618
mstdn.taiha.net,mastodon,4.4.0-alpha.4,9,0,1,2235
saskodon.ca,mastodon,4.3.7,9,8,9,2795
phalanstere.social,mastodon,4.3.7,9,8,8,51030
mublog.nl,mastodon,4.3.4,9,5,6,11279
masto.fediverse.games,mastodon,4.3.7+glitch,9,6,10,1984
social.aa.net.uk,mastodon,4.3.6,9,7,7,1651
birdbox.party,mastodon,4.3.7,9,3,6,251
slayers.online,mastodon,4.3.5,9,9,12,10350
ginpatu.moe,mastodon,4.2.17,9,5,6,994
knse.net,mastodon,4.3.6,9,2,5,177
duck.haus,mastodon,4.3.7,9,7,7,27006
mastodon.slightlycyberpunk.com,mastodon,4.1.18,9,7,7,21984
mtdn.anyqn.com,mastodon,3.5.3,9,2,3,17787
talking.dev,mastodon,4.3.4,9,1,3,603
social.adlerweb.info,mastodon,4.3.7,9,2,7,28561
toot.queer-lexikon.net,mastodon,4.3.6+glitch,9,7,8,23745
mastodon.nether.net,mastodon,4.2.10,9,1,1,23
amigos.family,mastodon,4.3.7,9,5,5,451
agora.ilot.io,mastodon,4.2.20,9,1,1,1070
wolfhaus.me,mastodon,4.2.17,9,1,1,848
glitch.taks.garden,mastodon,4.4.0-trans_rights\u0026blm\u0026gaza+glitch,9,2,3,14134
mstdn.crmbl.uk,mastodon,4.3.7,9,8,8,11117
sindicato.social,mastodon,4.2.8,9,3,3,290
wiki.style,mastodon,4.3.7,9,1,1,1508
social.sparkles.cafe,mastodon,4.2.12,9,0,1,499
social.kendoo.eu,mastodon,4.3.7,9,4,5,4529
sharktale.xyz,mastodon,4.3.4+shark+20250303,9,1,2,291
mastodon.electric-goat.net,mastodon,4.2.15,9,3,5,1208
social.fischbyte.de,mastodon,4.3.7,9,2,9,393
romeros.link,mastodon,4.3.4,9,1,1,134
vltava.cloud,mastodon,4.3.7,9,3,4,8663
trilobite.space,mastodon,4.3.5,9,2,2,517
social.theindiestone.com,mastodon,4.3.6,9,3,3,346
spezi.social,mastodon,4.3.7,9,6,8,3507
mastodon.3fx.ch,mastodon,4.3.7,9,6,8,2984
pigeons.club,mastodon,4.2.10,9,2,3,843
trees.social,mastodon,4.2.17,9,6,8,12605
masto.twib.me,mastodon,4.3.7,9,0,5,153
enchanted.social,mastodon,4.1.4,9,3,3,52
dgc.social,mastodon,4.2.17,9,8,9,1660
snowmans.land,mastodon,4.3.6,9,3,3,12240
greatjustice.net,mastodon,4.2.12,9,1,1,2044
mastodon.dystroy.org,mastodon,4.0.2,9,3,3,2364
ccrvb.com,mastodon,3.5.3,9,2,4,499
mastodon.aventer.biz,mastodon,4.2.18,9,4,5,8664
NerdJoy.social,mastodon,4.3.7,9,6,6,22068
mastodon.teamnerds.cool,mastodon,4.0.2,9,1,4,265
beepboop.one,mastodon,4.3.7,9,5,5,84016
libertynode.net,mastodon,4.3.7,9,8,8,18002
miscreants.party,mastodon,4.3.7,9,3,5,1015
worldtravel.photos,mastodon,4.3.7,9,2,5,459
mastodon.lwr.wtf,mastodon,4.3.7,9,4,5,310
circus.town,mastodon,4.0.2,9,4,4,123669
haylandt.social,mastodon,4.3.7,9,0,0,79
east17.org,mastodon,4.3.7,9,5,5,4063
quixotic.info,mastodon,4.3.7,9,0,1,152
ticos.social,mastodon,4.3.7,9,3,5,8989
dorset.social,mastodon,4.2.13,9,1,5,411
toot.diglet.ca,mastodon,4.2.13,9,2,3,42
mastodon.m1234.de,mastodon,4.3.7,9,2,5,1822
ashlande.rs,mastodon,4.3.7,9,1,4,476
orbiscognito.com,mastodon,4.1.4,9,0,0,157
blubrry.chat,mastodon,4.3.7,9,1,3,86
mast.booksthatburn.com,mastodon,4.3.7,9,4,9,501
tnku.co,mastodon,4.3.7,9,1,3,5100
trivia.to,mastodon,4.3.4,9,1,1,342
spacerslike.us,mastodon,4.3.7,9,1,1,264
suncoast.dev,mastodon,4.0.2,9,2,4,183
masto.mtcrew.org,mastodon,4.1.4,9,3,3,332
social.sachsen.de,mastodon,4.3.6,9,4,4,239
lilienthal.social,mastodon,4.3.7,9,8,9,272
mastodon.karottenfabrik.net,mastodon,4.3.7,9,1,2,62
que.pasa.co,mastodon,4.3.7,9,6,7,1035
sci.kiwi,mastodon,4.3.7,9,1,1,158
hachyderm.wtf,mastodon,4.3.7,9,4,5,76
chatter.quux.world,mastodon,4.3.7,9,2,3,1270
bughunter.social,mastodon,4.3.6,9,1,9,83
n.noxexcelsis.online,mastodon,4.3.6,9,5,7,4726
mastodon.peaceful.social,mastodon,4.3.7,9,7,8,2994
old.sharlayan.city,mastodon,4.4.0-alpha.4+qdon.glitch,9,5,6,601
neo.gyara.moe,mastodon,4.3.7,9,6,8,2224
mastodon.doesnotexist.club,mastodon,4.3.7,9,2,5,1651
exito.social,mastodon,4.3.7,9,2,5,137
awoo.fi,mastodon,4.3.4+glitch,9,0,1,13
eay.social,mastodon,4.3.7,9,6,6,9864
dabzyum.masto.host,mastodon,4.3.7,9,0,1,208
kiefersfelden.social,mastodon,4.2.17,9,0,1,69
social.vaguelydamp.com,mastodon,4.3.7,9,1,4,80
mastodon.getcrazy.today,mastodon,4.3.6+glitch,9,5,10,194
ferry.host,mastodon,4.1.4,9,2,4,23
social.4score7pongs.com,mastodon,4.3.4,9,6,7,2978
masto.cazzo.lol,mastodon,4.3.7,9,8,8,1619
fedi.rrr.sh,mastodon,4.4.0-nightly.2025-03-17+chuckya,9,8,8,18175
molotov.sanrizuka-struggle.com,mastodon,4.3.4,9,8,8,42265
masto.news,mastodon,4.3.7,9,8,9,1106
hi.moe.tips,mastodon,4.3.1,9,2,4,76
social.publicspaces.net,mastodon,4.3.4,9,4,6,1265
drk.st,mastodon,4.4.0-darkest-a8843+glitch,9,5,7,5737
fsk.im,mastodon,4.3.4,9,6,8,1989
windscribe.social,mastodon,4.1.0,9,1,2,19
mastodon.mel.social,mastodon,4.3.4,9,2,3,649
mastodon.unknownrealm.org,mastodon,4.3.6,9,2,2,160
md.wikiwiki.li,mastodon,4.3.6,9,8,9,14550
mastodon.studiocms.io,mastodon,4.3.7,9,4,7,56
larp.social,mastodon,4.3.5,9,6,11,65
social.kleinerdrei.org,mastodon,4.3.7,9,7,7,2463
femos.trobada.social,mastodon,4.3.6,9,5,10,75
social.erg.be,mastodon,4.3.6,9,6,9,131
toot.ecclesias.net,mastodon,4.2.20,9,2,3,46
zechub.social,mastodon,4.3.6,9,2,9,44
toots.cl,mastodon,4.3.7,9,4,4,824
mipuertorico.social,mastodon,4.2.17,9,2,3,89
toot.oar-online.uk,mastodon,4.3.7,9,1,6,7717
mylittlenut.com,mastodon,3.4.4,9,0,2,3
firefoxsociety.top,mastodon,4.3.2,9,2,9,53
a.reviewed.world,mastodon,4.3.7,9,7,10,97
social.thedevane.family,mastodon,4.3.7-theconnector-0.4.1,9,7,8,376
social.hach.chat,mastodon,4.2.3,9,0,0,52
mast.fedicity.net,mastodon,4.3.7,9,1,7,551
valkyrie.la,mastodon,4.2.12,9,2,9,71
freakcircle.xyz,mastodon,4.3.6,9,8,9,137
mastodon.batato.be,mastodon,4.4.0-alpha.2+glitch,9,0,1,234
void.hostdon.ne.jp,mastodon,4.3.7,9,6,7,129194
test.kirishima.cloud,mastodon,4.3.0-alpha.0+glitch,9,0,0,352
arezzo.one,mastodon,4.0.2,9,0,1,16
gonk.social,mastodon,4.2.17,9,4,5,1295
m2.krivulcik.com,mastodon,3.4.4,9,3,4,831
piazzetta.morloi.org,mastodon,4.3.3,9,7,8,5502
social.strobelight.garden,mastodon,4.3.3,9,2,9,19
rukii.net,mastodon,4.3.4,9,1,1,3353
social.oevents.co.za,mastodon,4.2.13,8,2,2,8486
cascarilla.social,mastodon,4.3.4,8,5,6,8884
greenpeace.social,mastodon,4.2.13,8,2,3,142
coywolf.social,mastodon,4.3.7,8,3,4,34206
troet.social,mastodon,4.3.7,8,5,6,3480
exile.social,mastodon,4.3.2,8,4,7,15510
treehouse.technopagans.de,mastodon,4.2.17,8,5,6,10148
posthat.ca,mastodon,4.3.6,8,3,3,1223
lucha.nyc,mastodon,4.3.7,8,2,2,1389
social.bij1.org,mastodon,4.3.7,8,5,6,2070
zdf.social,mastodon,4.1.18,8,4,4,13122
mstd.seungjin.net,mastodon,4.3.7,8,5,6,32561
somewhy.net,mastodon,4.2.10,8,2,4,2291
social.sachsen-anhalt.de,mastodon,4.3.7,8,6,7,2722
social.nubecula.org,mastodon,4.2.10,8,1,1,152
routing.center,mastodon,4.3.7,8,3,4,45
computermuseum.social,mastodon,4.1.4,8,2,3,374
mastodon.rockhost.se,mastodon,4.3.6,8,1,1,30
social.milchreislieferei.de,mastodon,4.3.6,8,7,7,6920
mstdn.fedi.kirigiri.me,mastodon,4.4.0-alpha.4+glitch,8,6,6,58557
mastodon.fediversity.eu,mastodon,4.3.7,8,2,4,68
swissodon.ch,mastodon,4.3.7,8,4,10,73
hom.ph,mastodon,4.3.4,8,3,3,13090
mas.ggr.me,mastodon,4.3.7,8,1,2,2728
mastodon.tucsonsentinel.com,mastodon,3.5.3,8,2,2,9086
bearologics.social,mastodon,4.3.7,8,2,4,1663
toot.ale.gd,mastodon,4.4.0-alpha.4+glitch,8,4,6,12175
social.dytrych.cloud,mastodon,4.3.5,8,7,9,205578
taiwan.wtf,mastodon,4.3.6,8,8,8,249
toots.ch,mastodon,4.3.7,8,2,5,4092
mstdn.home.neso.tech,mastodon,4.3.0-alpha.5+nesotech-20240805,8,2,2,132431
mastodon.bergen.social,mastodon,4.3.7,8,7,7,1820
hacky.town,mastodon,4.3.2,8,1,5,2434
social.pmj.rocks,mastodon,4.3.7,8,6,6,36619
social.br-linux.org,mastodon,4.3.7,8,7,9,57069
cmx.dzm.pp.ua,mastodon,4.3.7,8,3,8,10491
abend.social,mastodon,4.3.7,8,7,7,3673
irrelephant.co,mastodon,4.3.7,8,5,8,5152
threads.social,mastodon,4.1.4,8,0,2,38
learnk8s.news,mastodon,4.3.7,8,7,8,7481
flaki.social,mastodon,4.3.4,8,6,6,6790
ozlabs.house,mastodon,4.3.7,8,4,5,1783
parody.town,mastodon,4.3.7,8,6,7,320
social.freifunk.net,mastodon,4.2.17,8,7,7,311
tapbots.social,mastodon,4.3.5,8,4,7,20588
social.fifteen40.com,mastodon,4.3.7,8,1,1,2477
toolsforthought.social,mastodon,4.3.7,8,4,5,22474
