domain,application,version,users,MAU,HYAU,posts
trivia.to,mastodon,4.2.0,9,1,7,326
libertynode.net,mastodon,4.2.3,9,8,8,10288
toot.lmorchard.com,mastodon,4.2.0,9,1,2,1428
monogram.org,mastodon,4.1.3,9,3,3,1275
follow.onemanandhisblog.com,mastodon,4.2.1,9,1,1,344
fed.fsub.de,mastodon,4.0.2,9,0,2,55
social.consoledated.com,mastodon,4.1.0,9,2,4,193
masto.mtcrew.org,mastodon,4.1.4,9,1,3,265
crowsnest.social,mastodon,4.2.0,9,1,5,2555
m.kretschmann.social,mastodon,4.2.3,9,3,5,26594
nycity.social,mastodon,4.2.3,9,2,5,39
hal.ai,mastodon,4.2.3,9,1,3,75
kalakukko.social,mastodon,4.2.0,9,3,4,392
techopolis.social,mastodon,4.2.1,9,5,9,2508
geek.gay,mastodon,4.1.5+glitch,9,3,5,435
ferry.host,mastodon,4.1.4,9,4,9,20
sharktale.xyz,mastodon,4.1.5-844568c,9,3,10,1868
social.hnws.me,mastodon,4.2.3,9,5,9,542
portside.social,mastodon,4.2.3,9,2,7,2305
database.club,mastodon,4.1.2,9,1,2,11
quietzero.net,mastodon,4.2.1,9,2,8,194
masto.krashboyz.org,mastodon,4.2.3,9,4,6,3054
mastodon.hochschule-trier.de,mastodon,4.1.10,9,1,3,80
owo.ff15.eu,mastodon,4.2.1,9,5,7,603
social.bigcavemaps.com,mastodon,4.1.10,9,4,5,2505
tewt.me,mastodon,4.1.4,9,2,2,690
publichealth.space,mastodon,4.2.0,9,0,2,11
mastodon.nether.net,mastodon,4.1.4,9,1,2,20
geese.lol,mastodon,4.1.4,9,0,1,562
alpines.club,mastodon,4.1.3,9,3,12,1280
mastodon.chatinbit.com,mastodon,4.1.1,9,0,4,279
social.mechanizedarmadillo.com,mastodon,4.1.4,9,1,8,8
hellyeah.social,mastodon,4.2.0,9,3,5,150
freistaat-thueringen.social,mastodon,4.1.6,9,2,5,492
social.main-angler.de,mastodon,4.2.3,9,3,4,362
localization.social,mastodon,4.0.2,9,0,2,0
mastodaix.de,mastodon,4.2.1,9,4,4,3335
loerzweiler.social,mastodon,4.2.1,9,4,6,137
social.mastolivre.fr,mastodon,3.5.3,9,0,2,6
bergamot.social,mastodon,3.5.3,9,4,7,548
mastodon.bitsandlinux.com,mastodon,4.2.0,9,2,4,1167
wanderers-waypoint.com,mastodon,4.1.4,9,1,8,8
skyhoppers.club,mastodon,4.2.1,9,8,10,2318
epsilon-ix.masto.host,mastodon,4.2.3,9,5,6,7913
mastodon.preppers-shelter.nl,mastodon,4.2.3,9,2,2,2864
m.monika.im,mastodon,4.2.3,9,4,6,149
squid.cafe,mastodon,4.2.1,9,2,3,5371
md.ggtea.org,mastodon,3.5.10 06f906acac,9,2,2,15886
circus.town,mastodon,4.0.2,9,3,5,92027
pigeons.club,mastodon,4.1.2,9,3,3,451
grumpys.online,mastodon,4.2.1,9,2,2,4980
ajtaci.club,mastodon,4.2.0,9,1,1,148
mastodonarchitecture.org,mastodon,4.2.0,9,2,5,464
freaknweekend.com,mastodon,4.2.1,9,3,4,921
keuwel.com,mastodon,4.2.1,9,1,4,12
npf.moe,mastodon,4.1.2,9,1,3,188
m.cestlavie.moe,mastodon,4.2.1,9,1,3,6056
queerdon.social,mastodon,4.2.0,9,2,4,242
m.tgl.eu,mastodon,4.2.3,9,3,5,251
mipuertorico.social,mastodon,4.2.0,9,3,6,66
dgc.social,mastodon,4.1.9,9,8,8,537
fastcompany.social,mastodon,4.2.3,9,0,8,5
webxr.social,mastodon,4.2.3,9,9,10,130
mstdn.nursing.unibas.ch,mastodon,4.2.3,9,8,9,65
social.koenigsmuenster.de,mastodon,4.2.0,9,4,10,43
allies.social,mastodon,4.2.3,9,6,9,330
dog-pound.de,mastodon,4.2.3,9,7,7,917
wolfhaus.me,mastodon,4.2.1,9,1,1,758
romeros.link,mastodon,4.2.3,9,1,3,70
brokkoli.social,mastodon,4.2.3,9,4,7,164
social.python.it,mastodon,4.0.1,9,5,6,179
communist.accountant,mastodon,4.2.1,9,7,10,254
mastodon.m1234.de,mastodon,4.2.3,9,5,6,56
social.diehumanisten.de,mastodon,4.2.1,9,5,6,317
safejust.space,mastodon,4.2.3,9,3,4,159
mstdn.strafpla.net,mastodon,4.2.3,9,5,6,5499
mastodon.lwr.wtf,mastodon,4.2.3,9,5,6,960
mastodon.macstories.net,mastodon,4.1.0,9,7,7,5747
ginpatu.moe,mastodon,4.1.3,9,4,6,551
molotov.sanrizuka-struggle.com,mastodon,4.1.8,9,8,8,18120
moe.mitchi.moe,mastodon,3.5.8,9,1,7,16989
nt.mstdon.app,mastodon,4.2.3,9,5,7,197
social.fcourtois.net,mastodon,4.2.3,9,7,8,3461
toot.dianaband.info,mastodon,3.2.1,9,1,3,26
mastodon.mel.social,mastodon,4.1.4,9,2,2,456
mstdn.crmbl.uk,mastodon,4.2.1,9,8,8,7711
social.ftm.nl,mastodon,4.2.1,9,7,9,293
social.publicspaces.net,mastodon,4.2.1,9,4,7,916
social.rubikoid.ru,mastodon,4.3.0-alpha.0+glitch,9,3,9,62
mas.neuroscience.day,mastodon,3.5.1,9,1,4,192
cmm.fyi,mastodon,4.0.2,9,3,5,686
mastodon.mathys.social,mastodon,4.2.1,9,4,5,246
festland.social,mastodon,3.5.3,9,1,3,107
ma.diacrown.com,mastodon,4.2.0,9,7,9,14243
rtypedbs.hostdon.ne.jp,mastodon,4.2.1,9,1,2,332
mastodon.batato.be,mastodon,4.1.4+glitch,9,0,1,231
qiyana.jp,mastodon,4.1.2,9,7,8,8451
natestodon.social,mastodon,4.2.3,9,5,9,77
socjalizuj.wiewiu.re,mastodon,4.1.1,9,1,1,42
social.kleinerdrei.org,mastodon,4.2.3,9,7,9,492
mstdn.lemontastica.net,mastodon,4.1.4,9,1,8,8
mast.fedicity.net,mastodon,4.2.1,9,4,7,475
sgtk.net,mastodon,4.2.1,9,4,7,4800
chirper.com.au,mastodon,4.0.2,9,3,6,395
fedipod.com,mastodon,4.1.0,9,1,8,302
evamadeonline.com,mastodon,4.1.4,9,1,8,8
liveinthemoment.blue,mastodon,4.0.2,9,3,8,449
hi6.io,mastodon,4.2.3-nightly.2023-12-22,9,6,9,88
mastodon.wowne.ro,mastodon,4.2.3,9,9,9,18
linh.social,mastodon,4.2.3,8,6,8,4713
opensocial.media,mastodon,4.3.0-alpha.0+glitch,8,4,6,1179
social.openrightsgroup.org,mastodon,4.2.0,8,3,5,2534
routing.center,mastodon,4.2.0,8,4,4,24
mastodon.tucsonsentinel.com,mastodon,3.5.3,8,2,3,4114
fediver.de,mastodon,4.2.0,8,6,7,5345
lucha.nyc,mastodon,4.2.3,8,2,3,1240
jforo.com,mastodon,4.1.10,8,8,8,109002
curmudgeon.cafe,mastodon,4.2.3,8,6,6,20171
mastinsaan.in,mastodon,4.2.1,8,5,6,3551
gxtech.social,mastodon,4.2.3,8,2,4,1142
disobey.net,mastodon,4.2.3,8,8,9,9020
nileane.fr,mastodon,4.2.3,8,6,8,7782
mastodon.hardcoredevs.com,mastodon,4.2.3,8,2,4,5637
hypercube.masto.host,mastodon,4.2.3,8,6,8,13938
zdf.social,mastodon,4.1.4,8,4,5,11202
oldfriends.live,mastodon,4.2.3,8,4,6,16798
dsj-toot.com,mastodon,4.2.3,8,7,8,13199
masto.brightfur.net,mastodon,3.5.3+glitch,8,4,5,46616
bien-etre.social,mastodon,4.2.1,8,6,9,916
mstd.seungjin.net,mastodon,4.2.3,8,6,7,16750
hobbs-end.uk,mastodon,4.2.3,8,5,6,812
atheopagan.net,mastodon,4.2.1,8,6,8,544
kinkycats.org,mastodon,4.2.3,8,9,11,1256
hota.hirachon.otakan.jp,mastodon,4.2.3,8,8,8,195691
trunk.mad-scientist.club,mastodon,4.3.0-nightly.2023-12-13+glitch,8,5,5,76924
mastodon.futaba.social,mastodon,4.1.4,8,2,5,839
banjo.town,mastodon,3.5.10,8,3,3,3091
boteden.com,mastodon,4.2.1,8,6,7,24497
ozlabs.house,mastodon,4.2.1,8,6,7,1280
ordinary.cafe,mastodon,4.3.0-alpha.0+glitch,8,5,8,2423
lily.network,mastodon,4.2.3,8,2,4,23141
mstdn.home.neso.tech,mastodon,4.1.6-nesotech.1,8,2,6,112501
trees.social,mastodon,4.2.2,8,8,8,6979
masto.asonix.dog,mastodon,4.2.2+asonix-changes,8,5,5,38860
toot.kuba-orlik.name,mastodon,4.1.4,8,5,5,10756
social.meissa-gmbh.de,mastodon,4.2.3,8,2,2,57842
mastodon.dystroy.org,mastodon,4.0.2,8,4,5,1784
mstdn.thndl.com,mastodon,4.2.0,8,3,5,10718
toot.org.il,mastodon,4.1.4,8,6,7,404
vltava.cloud,mastodon,4.2.3,8,2,5,3568
m.krbonne.net,mastodon,4.1.10,8,2,2,272
rack.social,mastodon,4.2.1,8,2,2,29
rubberchicken.social,mastodon,4.1.4,8,3,5,648
cascarilla.social,mastodon,4.2.1,8,7,7,3450
typing.ink,mastodon,4.1.10,8,5,6,695
saasycloud.social,mastodon,4.1.4,8,1,2,1053
shouldagoneoffroad.com,mastodon,4.1.9,8,3,5,988
mastodon.straylight.engineering,mastodon,4.2.2,8,1,2,240
mn.social,mastodon,4.1.9,8,2,8,199
social.elbespace.de,mastodon,4.2.3,8,7,7,1050
nullpointer.org,mastodon,4.1.3,8,6,6,1734
greenmushroomnetwork.masto.host,mastodon,4.2.3,8,6,9,4068
messydesk.social,mastodon,4.2.3,8,6,7,5351
audio-video.tech,mastodon,4.2.3,8,2,3,340
sci.kiwi,mastodon,4.2.3,8,2,5,142
rants.au,mastodon,4.2.1,8,5,6,18262
threads.social,mastodon,4.1.4,8,3,4,36
degrowth.social,mastodon,4.2.0,8,6,9,1074
cloudycrux.es,mastodon,4.1.4,8,0,4,65
social.lochetfamily.com,mastodon,4.2.3,8,1,4,36
hex.st,mastodon,4.3.0-alpha.0+glitch,8,4,4,1104
juso.social,mastodon,4.1.2,8,0,2,64
bynight.cafe,mastodon,4.2.3,8,5,8,95
cubalibre.social,mastodon,4.0.2,8,2,5,2172
talos.link,mastodon,4.1.2,8,1,1,579
shrimply.social,mastodon,4.2.3,8,5,6,3197
westen.social,mastodon,4.2.3,8,1,5,30
toot.diglet.ca,mastodon,4.0.2,8,2,3,29
datenwolke.io,mastodon,4.2.3,8,3,5,308
palmsy.club,mastodon,4.0.2,8,1,5,109
ashlande.rs,mastodon,4.2.0,8,2,3,292
mastodon.starnet.cz,mastodon,4.2.0,8,1,4,706
mastodon.liyuan.app,mastodon,4.3.3-alpha.0,8,6,6,9876
social.authorhelp.uk,mastodon,4.2.3,8,4,9,617
rejoiner.eu,mastodon,4.3.0-alpha.0+glitch,8,1,1,88
porkribs.social,mastodon,4.0.2,8,3,5,283
social.linc.systems,mastodon,4.2.1,8,3,4,7300
diwaniyah.social,mastodon,4.0.2,8,1,3,23
social.learnlangs.com,mastodon,4.2.3,8,2,5,79
freedomofspee.ch,mastodon,4.3.0-alpha.0+glitch,8,4,4,9976
owns.com,mastodon,4.2.1,8,1,5,55
freefortnitegift.cards,mastodon,4.2.3,8,2,5,163
nullisland.social,mastodon,4.0.2,8,5,5,104
neo.gyara.moe,mastodon,4.2.3,8,7,7,1188
soc.occvltvm.co,mastodon,4.2.1,8,1,4,486
postb.org,mastodon,4.2.3,8,2,5,8
betterconversations.online,mastodon,4.2.1,8,1,1,217
social.nubecula.org,mastodon,4.2.3,8,1,4,152
junebug.masto.host,mastodon,4.2.3,8,1,2,397
spacerslike.us,mastodon,4.2.3,8,1,1,258
pachyder.me,mastodon,4.1.4,8,5,5,7622
spezi.social,mastodon,4.2.3,8,7,7,2384
moo.nz,mastodon,4.2.3,8,4,5,523
masse.xn--qubec-csa.tk,mastodon,3.4.1,8,1,1,605
blogi.social,mastodon,4.2.0,8,8,9,939
johnmastodon.eu,mastodon,4.3.0-alpha.0+glitch,8,1,2,107
indiepop.band,mastodon,4.2.2-stable+ff1,8,2,7,112
social.dib.de,mastodon,4.3.0-nightly.2023-12-16,8,6,7,973
nuklear.family,mastodon,4.2.3,8,1,1,321
bytepark.social,mastodon,4.2.3,8,3,4,3603
miltackink.space,mastodon,4.2.0,8,1,2,29
19marbles.org,mastodon,4.1.0,8,3,6,4020
waff.club,mastodon,4.1.0,8,2,4,630
pxlmo.net,mastodon,4.2.3,8,1,8,638
social.pp.lu,mastodon,4.2.3,8,0,6,10
vortex.masto.host,mastodon,4.2.3,8,3,6,1061
soc.bosio.info,mastodon,4.1.9,8,1,1,762
fediverse.xavin.net,mastodon,4.1.4+glitch,8,4,5,9055
geekhaven.social,mastodon,4.1.5+glitch,8,1,3,61
internaut.club,mastodon,3.5.3,8,2,2,82
networkteam.social,mastodon,4.2.0,8,4,5,171
www.blabbergoats.com,mastodon,4.0.2,8,2,3,275
kiloduck.com,mastodon,4.2.1,8,2,3,291
social.oevents.co.za,mastodon,4.2.1,8,3,3,8612
neckarwie.se,mastodon,4.2.3,8,3,4,1477
amigos.family,mastodon,4.2.3,8,4,6,246
nekoland.fangluo.top,mastodon,4.1.5,8,1,5,4189
digressive.me,mastodon,4.1.2,8,5,5,480
asso.lgbt,mastodon,4.2.3,8,8,8,261
acc4e.com,mastodon,4.2.3,8,4,6,1912
mastodon.chaosfield.at,mastodon,4.1.7,8,6,7,7692
mentalhealth-masto.com,mastodon,4.2.0,8,2,5,1456
rogersfam.co,mastodon,4.2.1,8,4,5,1511
awoo.fi,mastodon,4.3.0-alpha.0+glitch,8,2,3,12
kulturfront.org,mastodon,4.0.2,8,3,4,278
scorpinc.social,mastodon,4.1.4,8,4,4,2364
mastodon.annleckie.com,mastodon,4.3.0-alpha.0+glitch,8,3,4,654
xcloud.zone,mastodon,4.1.10,8,3,7,162
o0o.social,mastodon,4.2.0,8,7,7,1026
m.twi.wtf,mastodon,4.2.3,8,6,6,143
social.egalwaat.lu,mastodon,4.2.1,8,8,8,4314
mato.social,mastodon,4.2.3,8,3,4,598
faithcollapsing.com,mastodon,4.2.3,8,2,5,10485
san-antonio.social,mastodon,4.2.1,8,2,3,1584
mastodon.re,mastodon,4.2.3,8,5,7,133
chatter.quux.world,mastodon,4.2.3,8,3,3,1190
trilobite.space,mastodon,4.2.3,8,3,3,269
paw.best,mastodon,4.2.3,8,1,4,849
social.retrocomputing.at,mastodon,4.1.9,8,3,3,602
radiopatio.noatodo.com,mastodon,4.2.3,8,3,4,259
linguisten.info,mastodon,4.0.0rc2,8,2,3,863
toot.team.jetzt,mastodon,4.1.6,8,6,6,7113
social.scribblers.club,mastodon,4.2.3,8,2,3,52953
rect.al,mastodon,4.2.1,8,3,12,491
fed.ggtm.eu,mastodon,4.2.3,8,7,8,1285
rebel-lion.uk,mastodon,4.1.10,8,2,4,1189
kiefersfelden.social,mastodon,4.2.3,8,2,7,12
social.hergorn.com,mastodon,3.5.3+glitch,8,1,4,953
hom.ph,mastodon,4.2.0,8,3,4,10201
suncoast.dev,mastodon,4.0.2,8,4,5,531
prsm.space,mastodon,4.1.0,8,3,4,3581
beyondgender.social,mastodon,4.2.1,8,2,3,165
dergnation.org,mastodon,4.2.3,8,4,8,123
psst.al0.de,mastodon,4.2.3,8,5,7,729
gamedev.berlin,mastodon,4.2.3,8,4,7,206
kish.social,mastodon,4.2.1,8,2,4,279
greenpeace.social,mastodon,4.1.7,8,1,5,38
social.lemue.org,mastodon,4.2.0,8,6,6,290
mastodon.xy-space.de,mastodon,4.2.3,8,2,3,845
blackrocks.social,mastodon,4.2.3,8,8,10,494
social.admin.ch,mastodon,4.2.3,8,6,42,258
bvb.social,mastodon,4.2.3,8,6,26,205
wp-punks.social,mastodon,4.2.1,8,4,4,159
gotgoat.com,mastodon,4.2.1,8,4,4,729
learnk8s.news,mastodon,4.2.3,8,8,8,1131
mastodon.lajaqueria.org,mastodon,4.0.2,8,3,4,460
juju.house,mastodon,4.1.4,8,4,6,4713
social.sitedethib.com,mastodon,4.3.0-alpha.0+glitch,8,5,5,70470
don.naru.cafe,mastodon,4.2.3,8,4,4,62665
mastodon.skye.vg,mastodon,4.1.1+glitch+skyevg,8,3,4,449
mastodon.fightforthefuture.org,mastodon,4.2.2,8,3,5,688
social.sineware.ca,mastodon,4.1.3,8,3,4,135
mastodon.common.se,mastodon,4.2.0,8,2,5,2100
mastodon.notsorandom.com,mastodon,4.1.4,8,2,4,464
quixotic.info,mastodon,4.2.3,8,0,1,152
old.sharlayan.city,mastodon,4.3.0-alpha.0+qdon.glitch,8,3,8,991
mastodon.pizza,mastodon,4.1.11,8,1,5,25
jiong.us,mastodon,4.2.3,8,3,8,292
mastodon.faithtree.social,mastodon,4.2.0,8,5,5,720
mastodon.hellsite.net,mastodon,3.4.4,8,1,1,1037
mastodon.tymoon.eu,mastodon,4.2.0,8,3,3,2990
mstdn.nrkn.fr,mastodon,4.2.3,8,6,6,11207
social.niyawe.de,mastodon,4.2.1,8,3,4,194
itsmf.online,mastodon,4.0.2,8,0,1,7
extraordinarygeeks.social,mastodon,4.2.3,8,1,3,45
toot.ecclesias.net,mastodon,3.2.1,8,1,2,31
social.meyer.cz,mastodon,4.2.3,8,4,6,4224
mrsjumbo.ucc.asn.au,mastodon,4.1.2,8,1,1,5
gimme5.club,mastodon,4.1.1,8,1,3,17
medien.social,mastodon,4.2.3,8,5,6,1275
toot.gaiac.io,mastodon,4.2.3,8,6,7,9144
social.bloom.casa,mastodon,4.1.4,8,1,2,42
dudu.sdnie.fun,mastodon,4.2.1,8,2,8,43
social.moduwa.org,mastodon,4.2.1,8,2,9,18
mastodon.prowl.social,mastodon,4.1.3,8,2,4,233
246135.xyz,mastodon,4.0.2,8,5,7,784
mastodon.mgtow.pl,mastodon,4.2.1,8,2,5,35
digitaldata.social,mastodon,4.1.4,8,1,1,6
mastodon.ltratcliff.com,mastodon,4.0.2,8,0,1,24
social.atovia.org,mastodon,4.0.2,8,4,10,14
mastodon.cywa.ch,mastodon,4.2.3,8,1,1,95
mastodon.buyiihoo.xyz,mastodon,3.1.3,8,3,3,1424
mn.statyvka.org.ua,mastodon,4.2.3,8,0,2,421
dommes.supremegoddesses.com,mastodon,4.2.3,8,0,2,9
void.hostdon.ne.jp,mastodon,4.2.1,8,5,6,100757
hawk.acosi.com,mastodon,4.2.3,8,6,7,594
gronp.masto.host,mastodon,4.2.3,8,0,3,207
peal.mydns.jp,mastodon,4.1.2,8,8,8,131
gonk.social,mastodon,4.2.0,8,3,6,405
mas.trolled.lol,mastodon,4.1.4,8,2,7,26
twogate.social,mastodon,4.2.0,8,2,7,431
peaceu.online,mastodon,4.2.1,8,3,8,123
mastodon.landonsonline.me.uk,mastodon,4.2.3,8,8,8,147
fission.social,mastodon,4.2.3,8,8,8,52
don.gomasy.jp,mastodon,4.2.3,7,5,6,76098
montevista.net,mastodon,4.1.6,7,3,7,117
goettingen.social,mastodon,4.2.3,7,3,5,302
devil-children-alitaso.com,mastodon,4.1.1,7,1,3,20803
atsuchan.page,mastodon,3.4.10+glitch+atsu1125,7,2,2,25969
jpmstdn.com,mastodon,4.1.10,7,7,7,15885
physchem.science,mastodon,4.2.3,7,3,6,26960
snowmans.land,mastodon,4.2.1,7,4,6,5094
toot.me.uk,mastodon,4.2.1,7,5,6,10547
social.khajiit.de,mastodon,4.2.1,7,3,5,594
thelake.town,mastodon,4.0.2,7,3,5,8364
queerspirituality.social,mastodon,4.2.0,7,4,7,3529
snarthelg.no,mastodon,4.2.3,7,2,3,631
xyzyx.org,mastodon,4.1.10,7,6,7,4676
hutt.social,mastodon,4.2.1,7,6,7,3340
interlace.space,mastodon,4.1.4+glitch,7,4,5,2302
mstdn.aomushionline.com,mastodon,4.1.4,7,4,5,104
tams.tech,mastodon,4.2.1,7,4,7,2112
social.fifteen40.com,mastodon,4.2.3,7,1,1,355
m.fedica.com,mastodon,4.1.2,7,3,4,872
toot.dusepo.co.uk,mastodon,4.2.2,7,0,0,9803
fedi.turbofish.cc,mastodon,4.2.0,7,2,2,2144
noclick.se,mastodon,4.2.0,7,4,5,322
simonwillison.net,mastodon,4.2.3,7,2,3,5301
c64.social,mastodon,4.2.3,7,3,5,2583
covelline.social,mastodon,4.2.1,7,5,6,625
social.igotout.de,mastodon,4.2.3,7,1,3,1608
sin.tyaku.com,mastodon,3.0.1,7,1,1,6988
tarasupadon.com,mastodon,4.2.1,7,4,7,48887
masto.kreks.nl,mastodon,4.2.3,7,5,6,1185
social.aa.net.uk,mastodon,4.2.1,7,3,6,476
mastodon.replacementhipster.com,mastodon,4.2.0,7,5,5,549
social.isaa.it,mastodon,4.2.3,7,6,7,178
rukii.net,mastodon,4.2.1,7,2,6,1779
bearologics.social,mastodon,4.2.3,7,2,4,1330
asstodon.social,mastodon,4.2.1,7,3,5,9402
abypom.work,mastodon,4.2.0,7,6,7,54195
loud.computer,mastodon,4.2.1,7,5,7,4141
queef.social,mastodon,4.2.3,7,2,2,1051
abend.social,mastodon,4.2.3,7,6,6,2168
correctiv.social,mastodon,4.2.0,7,1,2,444
undernopretext.social,mastodon,4.2.1,7,3,5,3105
internetsladd.se,mastodon,4.2.1,7,1,3,970
mastodon.snthtns.jp,mastodon,4.2.3,7,6,7,298
hkc.social,mastodon,4.2.3,7,6,8,3266
burningnebula.net,mastodon,4.2.1,7,3,4,1023
mastodon.mikmak.cc,mastodon,4.1.6,7,4,5,70105
breakpoint.cafe,mastodon,4.2.3,7,6,6,2736
mastodon.myocci.social,mastodon,4.2.1,7,2,2,1475
lumberjacks.social,mastodon,4.2.1,7,5,5,7685
mastodon.woojinkim.org,mastodon,4.2.3,7,1,4,10474
eozygodon.com,mastodon,4.2.0,7,3,3,2090
tootsmcgoots.io,mastodon,4.2.3,7,2,2,507
social.exo.icu,mastodon,4.2.0,7,7,7,9354
hivemind.plus,mastodon,4.2.3,7,2,3,1484
m.lonet.org,mastodon,4.2.1,7,4,5,9847
social.galacticcoders.com,mastodon,4.2.1,7,2,5,85
posthat.ca,mastodon,4.1.9,7,3,4,617
flaki.social,mastodon,4.1.5,7,5,5,2953
vivaristics.net,mastodon,4.2.3,7,6,6,1369
0rb.it,mastodon,4.2.3,7,2,4,616
dan.mastohon.com,mastodon,4.2.3,7,4,6,12582
oour.org,mastodon,4.2.3,7,2,3,610
guglhupf.social,mastodon,4.1.10,7,5,5,733
m.techsocial.site,mastodon,4.2.0,7,0,3,18
visalian.com,mastodon,4.2.3,7,2,10,267
beeslink.com,mastodon,4.2.3,7,5,5,407
arathe.net,mastodon,4.3.0-alpha.0,7,4,4,30061
m.futex.au,mastodon,3.5.3,7,3,6,2218
electron.ninja,mastodon,4.2.0,7,2,2,2030
ctdl.co,mastodon,4.1.5,7,0,1,161
skunkhollow.tech,mastodon,4.1.6,7,3,5,263
smugglersbbs.com,mastodon,4.2.3,7,4,4,13258
decentralis.social,mastodon,4.1.4,7,2,3,15179
social.trout.garden,mastodon,4.1.4+glitch,7,3,5,802
hogpot.org,mastodon,3.5.3,7,0,23,74
sometimes.when.computer,mastodon,4.1.4,7,3,5,1394
huaren.social,mastodon,3.1.3,7,3,5,945
guerrill.art,mastodon,4.2.3,7,5,6,38
arrrgh.online,mastodon,4.1.9,7,2,5,549
mastodon.lrdf.fr,mastodon,4.3.0-nightly.2023-11-25+glitch,7,3,3,16616
mastodon.adamgeitgey.com,mastodon,4.0.2,7,2,3,236
bostonglobe.social,mastodon,4.2.3,7,1,1,0
mastodon.ok1bt.cz,mastodon,4.2.0,7,1,7,35
social.lauercloud.de,mastodon,4.2.1,7,3,4,52
exito.social,mastodon,4.2.1,7,7,7,52
elefanti.co,mastodon,4.2.3,7,2,5,921
verumsocial.com,mastodon,4.1.1+glitch+bird,7,4,5,289
phx.pub,mastodon,4.1.9,7,2,7,308
masto.glorious-space.eu,mastodon,4.0.0rc1,7,4,6,1710
computermuseum.social,mastodon,4.1.4,7,1,2,66
eattra.sh,mastodon,4.2.3,7,1,3,679
mastodon.fancy.org.uk,mastodon,4.2.0,7,4,4,857
ist.social,mastodon,4.2.3,7,3,4,148
social.milktea.io,mastodon,4.1.2,7,1,1,106
thetavern.social,mastodon,4.2.1,7,3,6,52
zhenmei.li,mastodon,4.1.3,7,1,1,13
staging.mastodon.social,mastodon,4.3.0-nightly.2023-12-17,7,1,4,10
preciouslittle.life,mastodon,4.2.3,7,2,2,26693
mstdn.kizaing.ca,mastodon,4.2.3,7,2,2,524
billsmafia.social,mastodon,4.2.2,7,3,4,1271
greenfield.social,mastodon,4.2.3,7,1,1,682
accessibility.social,mastodon,4.2.3,7,2,4,67
dogs.chat,mastodon,4.2.3,7,2,2,137
liminalisland.xyz,mastodon,4.2.3,7,5,7,550
carpdiem.online,mastodon,4.2.0,7,1,2,407
gayhorse.club,mastodon,4.2.3,7,1,1,2535
mastodon.radicalityincident.com,mastodon,4.1.9,7,2,3,540
propaganda.lol,mastodon,4.1.9,7,3,4,229
scrivimi.ch,mastodon,4.1.2,7,1,3,10
fpv.social,mastodon,4.2.3,7,3,7,309
dabzyum.masto.host,mastodon,4.2.3,7,0,1,177
toad.house,mastodon,4.2.0,7,5,6,3438
isntvery.social,mastodon,4.1.10,7,0,3,102
13bells.com,mastodon,4.2.3,7,4,7,9351
mastodon.rockhost.se,mastodon,4.1.4,7,1,2,30
spacehost.team,mastodon,4.2.0,7,5,7,35
east17.org,mastodon,4.2.3,7,5,6,2992
masto.binaryworks.ca,mastodon,4.2.0,7,0,1,84
federated.place,mastodon,4.1.10,7,1,4,52
social.cibernautas.club,mastodon,4.2.0,7,3,7,464
bluenoser.me,mastodon,4.2.3,7,4,5,4056
swj.io,mastodon,4.0.6,7,1,3,501
aurorign.social,mastodon,4.2.3,7,4,6,263
craftbeer.social,mastodon,4.2.3,7,3,4,59
twoot.space,mastodon,4.1.4,7,3,3,109
furfag.de,mastodon,4.3.0-alpha.0+glitch,7,2,6,754
pigeon.place,mastodon,4.3.0-alpha.0+glitch,7,3,5,1935
middleearth.social,mastodon,4.2.3,7,2,4,30
corn.social,mastodon,4.1.3,7,1,1,854
fedi.xirion.net,mastodon,4.3.0-alpha.0+glitch,7,7,7,2448
nodespace.social,mastodon,4.2.3,7,4,6,1045
mastodon.randohg.com,mastodon,4.2.1,7,0,1,12
westend61.social,mastodon,4.1.10,7,1,4,62
cocoronavi.net,mastodon,4.3.0-alpha.0,7,5,5,22076
developers.live,mastodon,4.2.3,7,1,3,104
social.openearth.org,mastodon,4.2.0,7,2,7,44
mst.thumped.com,mastodon,4.1.4,7,3,4,1336
fediv.de,mastodon,4.2.3,7,3,5,369
bas.tn,mastodon,4.0.2,7,0,0,14
social.arroutaflix.com,mastodon,4.1.6,7,4,7,2717
social.detektor.fm,mastodon,4.2.3,7,5,6,1824
social.froghat.ca,mastodon,4.2.1,7,1,1,655
social.vasilis.nl,mastodon,4.2.3,7,7,7,18615
datacorner.social,mastodon,4.2.0,7,3,3,47
ol2ol.com,mastodon,4.1.9,7,6,7,30635
m.daize.xin,mastodon,3.5.5,7,2,2,207
moonbeam.town,mastodon,4.1.4,7,1,4,1015
themuscle.farm,mastodon,4.2.0,7,3,6,675
toot.hoec3.de,mastodon,4.2.3,7,4,6,2052
toot.legacycode.rocks,mastodon,4.1.2,7,4,6,431
bauphysik.social,mastodon,4.2.3,7,2,4,146
social.desbasques.com,mastodon,4.2.0,7,6,11,11956
devolver.social,mastodon,4.0.6,7,0,1,10
cloudkeeper.dev,mastodon,4.0.2,7,3,4,131
masto.archous.net,mastodon,4.2.3,7,1,1,121
elephantelephantelephant.com,mastodon,4.0.2,7,2,4,10073
social.jcs-net.de,mastodon,4.2.3,7,4,6,3752
unpopular.cloud,mastodon,4.3.0-alpha.0+glitch,7,3,4,682
social.easya.solutions,mastodon,4.2.1,7,3,6,235
